,entry_index,exit_index,entry_price,exit_price,pnl,reason
0,2018-11-15,2018-11-16,48.65,51.03,48.92086330935257,Take-profit hit
1,2018-11-20,2018-11-23,48.88,47.35,-31.30114566284781,Stop-loss hit
2,2018-11-23,2018-11-26,47.35,46.99,-7.602956705385415,Stop-loss hit
3,2018-11-30,2018-12-03,46.39,48.04,35.56801034705752,Take-profit hit
4,2018-12-10,2018-12-12,45.34,47.06,37.935597706219646,Take-profit hit
5,2018-12-27,2018-12-31,48.01,48.4,-8.123307644240795,Stop-loss hit
6,2019-01-03,2019-01-04,46.68,49.36,57.41216795201371,Stop-loss hit
7,2019-01-04,2019-01-07,49.36,49.72,-7.293354943273894,Stop-loss hit
8,2019-01-15,2019-01-22,50.66,50.09,11.25148045795486,Take-profit hit
9,2019-01-25,2019-01-28,52.28,52.66,-7.268553940321259,Stop-loss hit
10,2019-02-15,2019-02-19,57.26,57.9,-11.17708697170801,Stop-loss hit
11,2019-03-05,2019-03-06,59.01,59.37,-6.100660904931358,Stop-loss hit
12,2019-03-07,2019-03-08,54.77,54.62,-2.738725579697018,Stop-loss hit
13,2019-03-21,2019-03-22,56.86,56.45,7.210692930003458,Take-profit hit
14,2019-03-25,2019-03-26,56.94,57.85,-15.981735159817418,Stop-loss hit
15,2019-04-12,2019-04-16,62.8,60.48,36.94267515923568,Stop-loss hit
16,2019-04-16,2019-04-17,60.48,60.49,0.16534391534399995,Stop-loss hit
17,2019-04-30,2019-05-01,58.85,57.99,-14.613423959218341,Stop-loss hit
18,2019-05-08,2019-05-13,57.76,57.18,-10.041551246537367,Stop-loss hit
19,2019-05-13,2019-05-14,57.18,58.49,22.91010842952085,Take-profit hit
20,2019-05-16,2019-05-17,59.8,59.86,-1.0033444816053894,Stop-loss hit
21,2019-05-28,2019-05-29,60.75,59.33,23.374485596707846,Take-profit hit
22,2019-05-30,2019-05-31,58.97,57.91,-17.975241648295782,Stop-loss hit
23,2019-06-05,2019-06-10,57.83,58.7,15.044094760505006,Take-profit hit
24,2019-06-11,2019-06-12,60.33,60.23,1.6575501408917857,Stop-loss hit
25,2019-06-18,2019-06-19,62.19,59.91,36.66184273999037,Take-profit hit
26,2019-06-26,2019-07-01,61.86,62.67,-13.094083414161044,Stop-loss hit
27,2019-07-05,2019-07-10,60.03,61.44,23.48825587206391,Take-profit hit
28,2019-07-24,2019-07-25,57.91,57.28,-10.878950094974883,Stop-loss hit
29,2019-07-31,2019-08-01,57.08,54.71,-41.52067274001397,Stop-loss hit
30,2019-08-14,2019-08-19,48.67,49.2,10.889665091432118,Take-profit hit
31,2019-08-23,2019-08-28,47.97,48.71,15.426308109234979,Take-profit hit
32,2019-08-29,2019-08-30,49.24,50.41,-23.761169780666012,Stop-loss hit
33,2019-09-24,2019-09-26,51.44,51.41,-0.5832037325039102,Stop-loss hit
34,2019-10-01,2019-10-02,51.38,49.79,-30.945893343713575,Stop-loss hit
35,2019-10-11,2019-10-16,53.02,50.44,48.66088268577905,Take-profit hit
36,2019-10-25,2019-10-28,52.57,53.42,-16.168917633631377,Stop-loss hit
37,2019-11-01,2019-11-04,53.94,55.24,-24.10085279940683,Stop-loss hit
38,2019-11-13,2019-11-15,52.05,53.76,32.853025936599444,Take-profit hit
39,2019-11-25,2019-11-29,54.59,54.42,3.114123465836265,Take-profit hit
40,2019-12-02,2019-12-03,55.23,54.55,12.312149194278467,Take-profit hit
41,2019-12-06,2019-12-09,55.39,55.96,-10.290666185231997,Stop-loss hit
42,2019-12-27,2020-01-02,59.34,59.83,-8.257499157397959,Stop-loss hit
43,2020-01-06,2020-01-08,58.32,59.14,14.06035665294925,Take-profit hit
44,2020-01-09,2020-01-13,58.31,59.11,13.71977362373516,Take-profit hit
45,2020-01-17,2020-01-22,60.72,60.49,3.7878787878787366,Stop-loss hit
46,2020-01-22,2020-01-24,60.49,57.54,48.76839146966445,Stop-loss hit
47,2020-01-24,2020-01-27,57.54,55.22,-40.31977754605493,Stop-loss hit
48,2020-02-07,2020-02-13,53.72,54.8,20.104244229337276,Take-profit hit
49,2020-02-24,2020-02-25,51.27,50.36,-17.74917105519804,Stop-loss hit
50,2020-03-06,2020-03-09,45.98,41.43,-98.95606785558934,Stop-loss hit
51,2020-03-11,2020-03-12,42.55,39.19,-78.9659224441833,Stop-loss hit
52,2020-03-16,2020-03-25,40.53,44.84,106.34098198865044,Stop-loss hit
53,2020-03-25,2020-03-26,44.84,45.09,-5.575379125780553,Stop-loss hit
54,2020-03-30,2020-04-01,44.76,44.06,15.63896336014289,Take-profit hit
55,2020-04-06,2020-04-09,46.09,47.56,-31.89412019960943,Stop-loss hit
56,2020-04-17,2020-04-20,47.57,46.64,19.550136640739954,Take-profit hit
57,2020-04-21,2020-04-22,44.73,46.41,37.558685446009385,Take-profit hit
58,2020-04-29,2020-04-30,49.13,46.29,57.80582129045396,Take-profit hit
59,2020-05-01,2020-05-07,44.85,45.85,22.29654403567447,Take-profit hit
60,2020-05-14,2020-05-15,46.56,47.5,-20.189003436426066,Stop-loss hit
61,2020-05-29,2020-06-02,53.86,55.64,-33.04864463423693,Stop-loss hit
62,2020-06-18,2020-06-19,56.08,55.23,-15.156918687589185,Stop-loss hit
63,2020-06-29,2020-06-30,55.53,56.2,12.065550153070443,Take-profit hit
64,2020-07-06,2020-07-08,56.9,58.2,-22.847100175747,Stop-loss hit
65,2020-07-27,2020-07-28,62.53,61.29,19.830481368942937,Take-profit hit
66,2020-07-29,2020-08-05,62.78,64.61,-29.149410640331286,Stop-loss hit
67,2020-08-05,2020-08-06,64.61,62.34,35.13388020430268,Take-profit hit
68,2020-08-18,2020-08-19,63.61,62.32,20.27983021537493,Take-profit hit
69,2020-08-25,2020-08-26,60.99,61.73,12.13313657976709,Take-profit hit
70,2020-09-02,2020-09-03,62.37,60.1,36.39570306236966,Stop-loss hit
71,2020-09-03,2020-09-04,60.1,61.44,22.296173044925062,Take-profit hit
72,2020-09-11,2020-09-16,64.21,64.83,-9.655816850957867,Stop-loss hit
73,2020-09-25,2020-10-02,60.22,60.72,8.302889405513119,Take-profit hit
74,2020-10-07,2020-10-09,61.28,62.31,-16.808093994778087,Stop-loss hit
75,2020-10-16,2020-10-19,60.04,59.12,-15.323117921385771,Stop-loss hit
76,2020-10-26,2020-10-27,58.25,58.11,-2.4034334763948593,Stop-loss hit
77,2020-11-06,2020-11-09,60.94,61.71,-12.635379061371895,Stop-loss hit
78,2020-11-20,2020-11-23,63.53,65.3,-27.86085314024864,Stop-loss hit
79,2020-12-01,2020-12-02,67.43,70.26,-41.96944979979234,Stop-loss hit
80,2020-12-15,2020-12-17,76.34,76.55,-2.7508514540214004,Stop-loss hit
81,2020-12-31,2021-01-04,75.22,77.55,30.97580430736504,Stop-loss hit
82,2021-01-04,2021-01-05,77.55,79.32,-22.823984526112138,Stop-loss hit
83,2021-01-27,2021-01-28,78.57,78.75,2.290950744559079,Stop-loss hit
84,2021-02-02,2021-02-05,77.08,78.14,13.751946030098628,Take-profit hit
85,2021-02-08,2021-02-09,80.3,81.53,-15.31755915317564,Stop-loss hit
86,2021-03-02,2021-03-04,91.61,81.9,105.99279554633767,Stop-loss hit
87,2021-03-04,2021-03-05,81.9,83.75,22.58852258852252,Stop-loss hit
88,2021-03-15,2021-03-18,79.36,77.6,-22.177419354838776,Stop-loss hit
89,2021-04-06,2021-04-07,78.78,80.12,-17.00939324701705,Stop-loss hit
90,2021-04-14,2021-04-15,81.54,83.81,-27.839097375521167,Stop-loss hit
91,2021-04-23,2021-05-05,86.55,90.13,-41.363373772385884,Stop-loss hit
92,2021-05-05,2021-05-06,90.13,91.17,-11.538888272495354,Stop-loss hit
93,2021-05-19,2021-05-27,86.19,87.52,15.431024480798218,Take-profit hit
94,2021-06-01,2021-06-02,90.63,90.2,4.744565817058287,Stop-loss hit
95,2021-06-10,2021-06-16,86.98,84.92,-23.68360542653486,Stop-loss hit
96,2021-07-06,2021-07-07,82.52,84.32,21.812893843916594,Take-profit hit
97,2021-07-08,2021-07-09,82.37,85.9,42.85540852252035,Stop-loss hit
98,2021-07-09,2021-07-12,85.9,86.09,-2.2118742724097524,Stop-loss hit
99,2021-07-14,2021-07-19,85.71,79.82,68.72010267180028,Stop-loss hit
100,2021-07-26,2021-07-27,86.0,82.89,36.16279069767441,Take-profit hit
101,2021-07-28,2021-07-29,86.71,88.71,-23.06539038173221,Stop-loss hit
102,2021-08-02,2021-08-09,87.49,85.48,22.974054177620197,Take-profit hit
103,2021-08-12,2021-08-13,79.36,79.4,0.504032258064595,Stop-loss hit
104,2021-09-03,2021-09-07,75.85,74.65,15.820698747527867,Take-profit hit
105,2021-09-08,2021-09-09,73.52,72.31,-16.458106637649536,Stop-loss hit
106,2021-09-14,2021-09-15,72.77,73.42,8.932252301772786,Take-profit hit
107,2021-09-16,2021-09-17,70.23,68.04,-31.183255019222518,Stop-loss hit
108,2021-10-07,2021-10-08,68.09,68.57,-7.049493317667642,Stop-loss hit
109,2021-10-14,2021-10-21,71.12,65.43,80.00562429696284,Stop-loss hit
110,2021-10-27,2021-11-04,64.65,60.77,-60.01546790409903,Stop-loss hit
111,2021-11-10,2021-11-15,60.34,61.63,21.378853165396073,Take-profit hit
112,2021-11-18,2021-11-19,59.79,60.77,16.390700786084697,Take-profit hit
113,2021-11-23,2021-11-24,63.8,63.81,-0.1567398119123059,Stop-loss hit
114,2021-12-02,2021-12-16,64.29,65.99,-26.44268159900433,Stop-loss hit
115,2021-12-16,2021-12-20,65.99,64.13,28.18608880133353,Take-profit hit
116,2021-12-21,2021-12-30,65.95,66.85,-13.646702047005178,Stop-loss hit
117,2022-01-19,2022-01-21,78.14,74.43,47.4788840542615,Take-profit hit
118,2022-01-24,2022-01-27,72.71,75.32,35.89602530601017,Take-profit hit
119,2022-01-28,2022-01-31,72.79,71.44,-18.54650364061009,Stop-loss hit
120,2022-02-07,2022-02-08,76.74,77.97,-16.02814698983586,Stop-loss hit
121,2022-02-24,2022-02-25,75.39,77.82,32.23239156386779,Take-profit hit
122,2022-03-01,2022-03-02,79.83,83.68,-48.22748340222984,Stop-loss hit
123,2022-03-10,2022-03-11,74.61,72.79,-24.393512933922974,Stop-loss hit
124,2022-03-21,2022-03-29,77.53,78.29,-9.802657035986135,Take-profit hit
125,2022-03-30,2022-04-01,80.3,82.43,-26.525529265255415,Stop-loss hit
126,2022-04-13,2022-04-19,81.74,80.55,14.558355762172717,Take-profit hit
127,2022-04-20,2022-04-21,78.49,74.81,-46.8849534972607,Stop-loss hit
128,2022-05-05,2022-05-06,68.61,67.95,-9.619588981198026,Stop-loss hit
129,2022-05-19,2022-05-20,68.0,69.3,-19.117647058823486,Stop-loss hit
130,2022-06-10,2022-06-13,71.83,68.78,-42.46136711680352,Stop-loss hit
131,2022-06-16,2022-06-17,67.85,64.64,-47.310243183492915,Stop-loss hit
132,2022-06-30,2022-07-05,60.84,57.2,-59.82905982905984,Stop-loss hit
133,2022-07-11,2022-07-13,57.73,58.04,5.369825047635584,Take-profit hit
134,2022-07-14,2022-07-18,54.72,56.57,33.80847953216377,Take-profit hit
135,2022-07-25,2022-07-29,59.49,61.07,-26.55908556059839,Stop-loss hit
136,2022-08-05,2022-08-09,60.52,61.19,-11.07072042300057,Stop-loss hit
137,2022-08-15,2022-08-18,58.53,60.5,33.657953186400114,Take-profit hit
138,2022-08-19,2022-08-25,58.9,60.15,21.222410865874366,Take-profit hit
139,2022-08-30,2022-08-31,56.9,56.3,-10.544815465729375,Stop-loss hit
140,2022-09-12,2022-09-13,58.89,56.55,39.73509933774841,Take-profit hit
141,2022-09-21,2022-09-22,53.51,55.42,35.69426275462538,Take-profit hit
142,2022-09-23,2022-09-26,52.01,51.2,-15.573928090751686,Stop-loss hit
143,2022-10-03,2022-10-04,57.19,59.19,-34.971148802238154,Stop-loss hit
144,2022-10-14,2022-10-21,53.88,55.53,30.623608017817343,Take-profit hit
145,2022-10-26,2022-10-27,56.75,54.87,33.1277533039648,Take-profit hit
146,2022-10-28,2022-11-01,52.81,55.01,41.65877674682817,Take-profit hit
147,2022-11-02,2022-11-04,53.03,51.0,-38.280218744107124,Stop-loss hit
148,2022-11-04,2022-11-07,51.0,58.56,148.2352941176471,Stop-loss hit
149,2022-11-07,2022-11-08,58.56,59.6,-17.759562841530038,Stop-loss hit
150,2022-11-23,2022-11-28,66.16,65.32,12.696493349455917,Take-profit hit
151,2022-11-29,2022-11-30,67.73,68.72,-14.616861065997266,Stop-loss hit
152,2022-12-08,2022-12-09,71.84,72.61,-10.718262806236025,Stop-loss hit
153,2022-12-16,2022-12-19,69.43,68.8,-9.073887368572802,Stop-loss hit
154,2022-12-29,2023-01-06,71.11,74.02,-40.922514414287676,Stop-loss hit
155,2023-01-19,2023-01-25,77.49,79.73,-28.90695573622415,Stop-loss hit
156,2023-02-02,2023-02-03,75.01,74.78,-3.066257832289081,Stop-loss hit
157,2023-02-10,2023-02-14,73.09,74.73,22.438090025995354,Take-profit hit
158,2023-02-16,2023-02-17,74.91,74.32,7.876118008276645,Take-profit hit
159,2023-02-21,2023-02-22,75.38,72.76,34.75723003449178,Stop-loss hit
160,2023-02-22,2023-02-23,72.76,71.6,-15.942825728422356,Stop-loss hit
161,2023-03-03,2023-03-06,75.03,72.65,31.72064507530315,Take-profit hit
162,2023-03-09,2023-03-10,68.2,67.54,-9.677419354838658,Stop-loss hit
163,2023-03-15,2023-03-16,65.66,64.66,-15.229972586049346,Stop-loss hit
164,2023-03-23,2023-03-27,64.66,65.08,6.495515001546578,Take-profit hit
165,2023-03-28,2023-03-29,66.11,66.9,-11.949780668582761,Stop-loss hit
166,2023-04-11,2023-04-14,69.78,68.61,16.76698194325024,Take-profit hit
167,2023-04-18,2023-04-19,70.36,69.28,15.349630471858987,Take-profit hit
168,2023-04-20,2023-04-21,67.03,64.52,-37.445919737431076,Stop-loss hit
169,2023-05-04,2023-05-05,61.49,63.77,37.07919986989756,Take-profit hit
170,2023-05-11,2023-05-15,61.35,62.84,24.286878565607203,Take-profit hit
171,2023-05-23,2023-05-24,60.85,59.09,-28.923582580115003,Stop-loss hit
172,2023-05-31,2023-06-01,59.11,60.96,31.297580781593663,Take-profit hit
173,2023-06-02,2023-06-05,63.27,63.05,3.477161371898308,Stop-loss hit
174,2023-06-13,2023-06-14,65.65,67.27,-24.676313785224526,Stop-loss hit
175,2023-06-23,2023-07-03,63.59,64.93,21.072495675420715,Take-profit hit
176,2023-07-06,2023-07-12,62.83,66.86,64.14133375775904,Stop-loss hit
177,2023-07-12,2023-07-13,66.86,69.08,-33.20370924319472,Stop-loss hit
178,2023-07-25,2023-07-26,69.95,68.01,27.734095782701896,Take-profit hit
179,2023-08-01,2023-08-02,65.51,63.76,-26.713478858189696,Stop-loss hit
180,2023-08-08,2023-08-10,63.59,61.29,-36.16920899512508,Stop-loss hit
181,2023-08-10,2023-08-11,61.29,61.04,-4.078968836678087,Stop-loss hit
182,2023-08-23,2023-08-29,61.63,62.34,-11.520363459354224,Stop-loss hit
183,2023-08-29,2023-08-30,62.34,62.69,-5.614372794353453,Stop-loss hit
184,2023-09-14,2023-09-15,66.06,65.84,3.3303057826218416,Stop-loss hit
185,2023-09-25,2023-09-26,63.01,62.1,-14.44215203935878,Stop-loss hit
186,2023-10-03,2023-10-04,61.39,60.54,-13.845903241570312,Stop-loss hit
187,2023-10-16,2023-10-17,64.33,64.39,-0.9326908129955274,Stop-loss hit
188,2023-10-20,2023-10-23,60.59,60.4,-3.135830995213811,Stop-loss hit
189,2023-10-30,2023-11-01,64.29,65.09,-12.443614870119724,Stop-loss hit
190,2023-11-03,2023-11-07,60.0,64.81,80.16666666666671,Take-profit hit
191,2023-11-14,2023-11-20,67.94,69.37,-21.04798351486616,Stop-loss hit
192,2023-12-01,2023-12-06,71.1,69.08,28.41068917018279,Take-profit hit
193,2023-12-07,2023-12-11,70.45,69.28,16.607523066004283,Take-profit hit
194,2023-12-14,2023-12-15,72.17,72.46,-4.01829014826094,Stop-loss hit
195,2023-12-21,2024-01-02,73.89,74.07,-2.4360535931789498,Take-profit hit
196,2024-01-04,2024-01-05,73.18,72.78,-5.46597430992082,Stop-loss hit
197,2024-01-26,2024-01-29,70.7,70.94,-3.394625176803322,Stop-loss hit
198,2024-02-02,2024-02-05,68.51,67.59,-13.428696540651023,Stop-loss hit
199,2024-02-13,2024-02-15,66.53,67.53,15.030813166992335,Take-profit hit
200,2024-02-16,2024-02-20,69.13,66.01,45.13235932301448,Stop-loss hit
201,2024-02-20,2024-02-21,66.01,65.45,-8.483563096500564,Stop-loss hit
202,2024-02-26,2024-02-28,64.58,63.9,-10.529575720037158,Stop-loss hit
203,2024-03-05,2024-03-06,63.81,64.95,17.86553831687824,Take-profit hit
204,2024-03-07,2024-03-08,63.79,62.63,-18.184668443329624,Stop-loss hit
205,2024-03-14,2024-03-19,61.88,62.75,14.059469941822842,Take-profit hit
206,2024-03-20,2024-03-21,63.94,64.27,-5.161088520487931,Stop-loss hit
207,2024-04-02,2024-04-04,65.03,63.41,24.911579271105715,Take-profit hit
208,2024-04-08,2024-04-09,66.1,67.11,-15.279878971255753,Stop-loss hit
209,2024-04-22,2024-04-23,67.23,66.59,9.51955972036294,Take-profit hit
210,2024-04-24,2024-04-26,68.18,68.31,-1.9067175124669322,Stop-loss hit
211,2024-05-03,2024-05-07,69.03,70.06,-14.92104881935392,Stop-loss hit
212,2024-05-09,2024-05-16,70.04,71.83,-25.556824671616102,Stop-loss hit
213,2024-05-16,2024-05-17,71.83,73.53,-23.666991507726618,Stop-loss hit
214,2024-05-29,2024-06-04,69.62,68.17,-20.82734846308536,Stop-loss hit
215,2024-06-07,2024-06-20,68.01,66.88,-16.615203646522712,Take-profit hit
216,2024-06-27,2024-07-01,65.71,66.31,9.131030284583908,Take-profit hit
217,2024-07-02,2024-07-03,65.89,68.05,32.78190924267714,Stop-loss hit
218,2024-07-03,2024-07-05,68.05,67.59,6.759735488611224,Stop-loss hit
219,2024-07-11,2024-07-12,68.07,68.58,-7.492287351256135,Stop-loss hit
220,2024-07-16,2024-07-17,66.18,65.83,-5.288606829858091,Stop-loss hit
221,2024-07-31,2024-08-05,65.31,62.86,37.51339764201504,Stop-loss hit
222,2024-08-05,2024-08-07,62.86,62.55,-4.931594018453743,Stop-loss hit
223,2024-08-07,2024-08-09,62.55,63.36,12.949640287769821,Take-profit hit
224,2024-08-14,2024-08-16,62.5,61.35,-18.399999999999977,Stop-loss hit
225,2024-08-16,2024-08-22,61.35,62.66,21.35289323553374,Take-profit hit
226,2024-08-27,2024-08-28,64.04,62.97,16.708307307932657,Take-profit hit
227,2024-09-03,2024-09-04,60.15,60.12,-0.49875311720700144,Stop-loss hit
228,2024-09-13,2024-09-16,62.51,63.21,-11.198208286674177,Stop-loss hit
229,2024-09-23,2024-09-24,64.43,67.6,-49.200682911686904,Stop-loss hit
230,2024-10-08,2024-10-09,66.46,66.22,-3.611194703581025,Stop-loss hit
231,2024-10-16,2024-10-23,65.79,64.45,-20.367837057303593,Stop-loss hit
232,2024-10-23,2024-10-25,64.45,65.2,11.636927851047322,Take-profit hit
233,2024-10-28,2024-10-29,66.16,66.58,-6.3482466747279584,Stop-loss hit
234,2024-11-07,2024-11-08,67.55,64.27,48.55662472242785,Stop-loss hit
235,2024-11-08,2024-11-11,64.27,62.58,-26.295316632954687,Stop-loss hit
236,2024-11-25,2024-11-26,63.04,61.93,17.60786802030456,Take-profit hit
237,2024-11-29,2024-12-03,62.87,63.68,-12.883728328296522,Stop-loss hit
238,2024-12-06,2024-12-09,62.03,65.08,49.16975656940186,Stop-loss hit
239,2024-12-09,2024-12-10,65.08,65.06,0.30731407498457314,Stop-loss hit
240,2024-12-13,2024-12-16,62.15,61.31,-13.515687851970979,Stop-loss hit
241,2025-01-06,2025-01-07,58.4,58.06,-5.821917808219115,Stop-loss hit
242,2025-01-13,2025-01-14,59.48,60.35,-14.626765299260331,Stop-loss hit
243,2025-01-17,2025-01-21,61.12,61.82,-11.45287958115188,Stop-loss hit
244,2025-01-28,2025-01-30,59.92,60.69,12.850467289719559,Take-profit hit
